City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
349,Tam Ky,VN,15.5667,108.4833,76.98,88,100,14.14,overcast clouds
350,Ilesha,NG,7.1371,5.2583,91.47,45,30,1.36,scattered clouds
351,Pahrump,US,36.2083,-115.9839,59.18,48,100,7.0,overcast clouds
352,Flinders,AU,-34.5833,150.8552,58.21,84,67,5.7,broken clouds
353,Rio Linda,US,38.691,-121.4486,59.38,92,90,15.01,moderate rain
354,Georgetown,MY,5.4112,100.3354,80.53,92,40,1.01,scattered clouds
355,Moroni,KM,-11.7022,43.2551,80.85,74,2,3.56,clear sky
356,Hervey Bay,AU,-25.2986,152.8535,77.04,89,93,7.29,overcast clouds
357,Altamira,BR,-3.2033,-52.2064,88.14,57,74,5.37,broken clouds
358,Lillesand,NO,58.2488,8.3778,53.64,76,0,13.8,clear sky
359,Zalantun,CN,48.0,122.7167,42.33,51,20,4.52,few clouds
360,Anchorage,US,61.2181,-149.9003,42.91,86,90,1.01,light rain
361,Mount Gambier,AU,-37.8333,140.7667,48.9,61,68,7.87,broken clouds
362,Trofors,NO,65.5333,13.4063,47.55,95,100,5.97,light rain
363,Aykhal,RU,66.0,111.5,23.02,97,99,6.35,overcast clouds
364,Kundiawa,PG,-6.0167,144.9667,58.6,96,80,3.85,broken clouds
365,Sal Rei,CV,16.1833,-22.9167,84.4,61,20,21.85,few clouds
366,Agadez,NE,19.75,10.25,96.39,8,3,7.58,clear sky
367,Wajima,JP,37.4,136.9,57.97,63,100,6.46,overcast clouds
368,Predivinsk,RU,57.0669,93.4378,43.03,87,100,13.35,light rain
369,Sheregesh,RU,52.9209,87.9869,38.98,92,100,6.46,light rain
370,Taikang,CN,46.8333,124.4167,46.38,44,72,9.06,broken clouds
371,Asosa,ET,10.0667,34.5333,76.98,59,66,2.68,broken clouds
372,Svetlaya,RU,46.5389,138.3297,44.92,65,0,7.07,clear sky
373,Saldanha,ZA,-33.0117,17.9442,62.04,64,0,20.78,clear sky
374,Gradsko,MK,41.5775,21.9428,60.58,39,45,8.61,scattered clouds
375,Bradulet,RO,45.2833,24.7667,53.28,41,24,5.26,few clouds
376,Birobidzhan,RU,48.8,132.95,43.03,62,0,3.87,clear sky
377,Loei,TH,17.4167,101.5,61.92,96,33,2.21,scattered clouds
378,Anori,BR,-3.7728,-61.6442,95.27,41,97,3.58,overcast clouds
379,Balikpapan,ID,-1.2675,116.8289,78.62,84,16,2.89,few clouds
380,Lucapa,AO,-8.4192,20.7447,88.48,40,86,5.82,overcast clouds
381,Kununurra,AU,-15.7667,128.7333,80.58,65,26,2.3,scattered clouds
382,Zhuhai,CN,22.2769,113.5678,72.05,73,20,16.11,light rain
383,Amiens,FR,49.9,2.3,58.44,48,49,10.0,scattered clouds
384,Vallenar,CL,-28.5708,-70.7581,74.61,30,0,3.87,clear sky
385,Codrington,AU,-38.2667,141.9667,50.94,59,100,11.79,overcast clouds
386,Bolgar,RU,54.95,49.0667,44.29,64,36,15.1,scattered clouds
387,Dingle,PH,10.9995,122.6711,76.77,89,100,2.42,overcast clouds
388,Ulverstone,AU,-41.15,146.1667,46.22,78,5,7.36,clear sky
389,Aswan,EG,24.0934,32.907,89.46,14,0,12.55,clear sky
390,Haines Junction,CA,60.7522,-137.5108,26.82,88,9,1.9,clear sky
391,Half Moon Bay,US,37.4636,-122.4286,62.42,93,90,7.0,light rain
392,The Pas,CA,53.8251,-101.2541,34.99,84,7,8.75,clear sky
393,Fare,PF,-16.7,-151.0167,74.61,94,100,12.68,heavy intensity rain
394,Faanui,PF,-16.4833,-151.75,75.06,91,100,11.92,moderate rain
395,Tynda,RU,55.1667,124.7167,30.15,90,28,1.16,scattered clouds
396,Basco,PH,20.4487,121.9702,79.97,79,13,13.91,few clouds
397,Suntar,RU,62.1444,117.6319,33.26,97,100,8.66,light snow
398,Waslala,NI,13.2333,-85.3833,78.13,81,19,2.39,few clouds
399,Nuevo Laredo,MX,27.4763,-99.5164,78.78,94,90,0.0,overcast clouds
400,Nabinagar,BD,23.8917,90.9733,82.47,73,0,5.35,clear sky
401,Yudong,CN,29.385,106.5194,69.49,78,62,2.35,light rain
402,Jiuquan,CN,39.7432,98.5174,47.84,30,82,9.75,broken clouds
403,Marsh Harbour,BS,26.5412,-77.0636,81.27,74,98,9.33,overcast clouds
404,Marzuq,YE,14.4,46.4667,81.45,14,8,8.12,clear sky
405,Lengshuitan,CN,26.4111,111.5956,57.87,72,0,3.91,clear sky
406,Makakilo City,US,21.3469,-158.0858,75.56,74,1,8.05,clear sky
407,Tsuyama,JP,35.05,134.0,55.35,82,100,1.61,overcast clouds
408,Cap Malheureux,MU,-19.9842,57.6142,76.46,70,4,8.99,clear sky
409,Mountain Home,US,43.133,-115.6912,50.94,100,1,18.41,clear sky
410,Ostrovnoy,RU,68.0531,39.5131,29.8,84,99,24.07,light snow
411,San Quintin,MX,30.4833,-115.95,59.43,85,23,8.08,few clouds
412,Real,PH,14.6625,121.6047,82.13,95,100,10.47,overcast clouds
413,Port Hedland,AU,-20.3167,118.5667,75.25,69,3,5.75,clear sky
414,Margate,GB,51.3813,1.3862,58.86,64,97,5.01,overcast clouds
415,Gizo,SB,-8.103,156.8419,82.44,76,37,7.43,light rain
416,Verkhoyansk,RU,67.5447,133.385,1.9,100,97,1.07,overcast clouds
417,Zhezkazgan,KZ,47.8043,67.7144,50.45,36,8,5.5,clear sky
418,Adana,TR,36.985,35.2881,81.12,36,0,10.36,clear sky
419,Kattivakkam,IN,13.2167,80.3167,82.49,73,45,10.65,scattered clouds
420,Olavarria,AR,-36.8927,-60.3225,63.01,46,0,9.13,clear sky
421,Taoudenni,ML,22.6783,-3.9836,98.08,13,0,4.32,clear sky
422,Berlevag,NO,70.8578,29.0864,35.29,62,100,12.44,light snow
423,Kjollefjord,NO,70.9457,27.3465,33.49,66,100,7.11,light snow
424,Sohag,EG,26.557,31.6948,84.06,17,0,18.23,clear sky
425,Tonj,SS,7.2737,28.6822,96.12,31,44,5.79,scattered clouds
426,Launceston,AU,-41.45,147.1667,46.15,76,67,11.5,broken clouds
427,Lalmohan,BD,22.3384,90.7419,78.96,72,5,3.4,clear sky
428,Nhulunbuy,AU,-12.2333,136.7667,81.21,74,53,5.75,broken clouds
429,Ilulissat,GL,69.2167,-51.1,21.22,63,75,17.27,broken clouds
430,Cuitlahuac,MX,18.8167,-96.7167,76.66,90,42,2.35,scattered clouds
431,Gravdal,NO,68.1214,13.5031,39.09,70,75,11.5,broken clouds
432,Coquimbo,CL,-29.9533,-71.3436,60.53,72,0,10.36,clear sky
433,San Carlos De Bariloche,AR,-41.1456,-71.3082,51.55,58,75,21.85,broken clouds
434,Vila,PT,42.0304,-8.1588,62.74,64,96,2.98,overcast clouds
435,Souillac,MU,-20.5167,57.5167,76.35,73,12,13.11,few clouds
436,Dyurtyuli,RU,55.4911,54.8688,44.98,60,72,13.47,broken clouds
437,Nuuk,GL,64.1835,-51.7216,27.21,43,40,11.5,scattered clouds
438,Bathsheba,BB,13.2167,-59.5167,88.41,62,20,25.32,few clouds
439,Batagay,RU,67.6333,134.6333,5.5,98,100,1.88,overcast clouds
440,Ojinaga,MX,29.5667,-104.4167,66.42,44,1,0.0,clear sky
441,Smithers,CA,54.7804,-127.1743,35.02,91,93,1.1,overcast clouds
442,Denpasar,ID,-8.65,115.2167,80.26,78,20,1.14,few clouds
443,Norman Wells,CA,65.282,-126.8329,19.44,86,75,6.91,broken clouds
444,Bubaque,GW,11.2833,-15.8333,82.17,74,100,7.87,overcast clouds
445,Bhinga,IN,27.7167,81.9333,73.09,64,0,6.46,clear sky
446,Skibbereen,IE,51.55,-9.2667,58.8,84,74,19.01,light rain
447,Udachnyy,RU,66.4167,112.4,14.04,96,96,5.08,overcast clouds
448,Noumea,NC,-22.2763,166.4572,67.98,77,42,9.6,scattered clouds
449,Sampit,ID,-2.5333,112.95,76.21,91,30,2.44,scattered clouds
450,Lompoc,US,34.6391,-120.4579,58.14,88,90,5.75,overcast clouds
451,Kayankulam,IN,9.1833,76.5,78.75,82,98,5.7,overcast clouds
452,Kieta,PG,-6.2167,155.6333,78.93,83,91,3.58,overcast clouds
453,Yeppoon,AU,-23.1333,150.7333,74.98,81,50,3.8,scattered clouds
454,Asekeyevo,RU,53.5742,52.7972,43.66,73,41,6.4,scattered clouds
455,Anju,KP,39.6178,125.6647,46.47,80,0,1.36,clear sky
456,Grand Gaube,MU,-20.0064,57.6608,76.37,70,5,8.99,clear sky
457,Storforshei,NO,66.4043,14.5233,37.18,86,75,8.05,broken clouds
458,Nong Ki,TH,14.6868,102.538,72.25,87,100,8.99,overcast clouds
459,Nome,US,64.5011,-165.4064,26.67,80,90,0.0,overcast clouds
460,Bhag,PK,29.0415,67.8239,83.26,18,0,7.29,clear sky
461,Bull Savanna,JM,17.8868,-77.5902,80.73,71,92,9.73,overcast clouds
462,Queanbeyan,AU,-35.35,149.2333,50.36,81,36,0.0,scattered clouds
463,Talnakh,RU,69.4865,88.3972,22.89,96,100,5.28,light snow
464,Kurchum,KZ,48.5722,83.6542,42.66,46,3,3.58,clear sky
465,Villa Bruzual,VE,9.3328,-69.1208,82.42,72,68,3.4,broken clouds
466,Santa Cruz Del Sur,CU,20.7147,-77.9956,81.99,75,96,8.3,overcast clouds
467,Araouane,ML,18.9048,-3.5265,100.98,17,42,9.48,scattered clouds
468,Khartoum,SD,15.5518,32.5324,100.74,17,18,9.98,few clouds
469,Skierniewice,PL,51.9548,20.1584,53.92,57,100,4.27,overcast clouds
470,Zhongshu,CN,24.5167,103.7667,51.37,99,100,3.09,overcast clouds
471,Buraydah,SA,26.326,43.975,88.45,13,0,8.19,clear sky
472,Sur,OM,22.5667,59.5289,83.19,61,0,4.81,clear sky
473,Barongis,PH,7.2611,124.5642,75.87,86,87,3.24,overcast clouds
474,Ambilobe,MG,-13.2,49.05,88.54,49,47,7.96,light rain
475,Fairbanks,US,64.8378,-147.7164,31.23,89,90,0.0,overcast clouds
476,Praia Da Vitoria,PT,38.7333,-27.0667,70.75,69,10,8.68,clear sky
477,Kondinskoye,RU,59.6481,67.41,39.79,80,100,2.91,overcast clouds
478,Broken Hill,AU,-31.95,141.4333,58.8,34,0,6.78,clear sky
479,Nisia Floresta,BR,-6.0911,-35.2086,86.81,53,86,13.56,overcast clouds
480,Axim,GH,4.8699,-2.2405,80.96,79,100,8.59,light rain
481,Mareeba,AU,-17.0,145.4333,68.72,94,42,2.8,scattered clouds
482,Kitob,UZ,39.0843,66.8332,57.78,22,0,0.51,clear sky
483,El Arenal,MX,20.7833,-103.7,64.31,88,98,0.89,overcast clouds
484,Santa Cruz Del Norte,CU,23.1539,-81.9236,79.54,77,98,6.26,overcast clouds
485,North Platte,US,41.1239,-100.7654,44.49,81,20,0.0,few clouds
486,Phon,TH,15.816,102.5998,77.97,84,68,8.28,broken clouds
487,Namatanai,PG,-3.6667,152.4333,79.68,81,95,6.55,light rain
488,Luhyny,UA,51.082,28.4006,42.49,55,100,10.71,overcast clouds
489,Tateyama,JP,34.9833,139.8667,59.05,62,100,8.39,overcast clouds
490,Bara,NG,10.3744,10.7288,96.67,26,27,8.68,scattered clouds
491,Saryozek,KZ,44.3583,77.9753,43.84,40,0,4.18,clear sky
492,Galdar,ES,28.147,-15.6502,75.7,65,100,11.54,overcast clouds
493,Rio De Janeiro,BR,-22.9028,-43.2075,83.91,84,90,10.36,light rain
494,Nara,JP,34.6851,135.8049,58.98,54,86,3.31,overcast clouds
495,Beja,TN,36.7256,9.1817,66.87,72,89,16.33,overcast clouds
496,Knysna,ZA,-34.0363,23.0471,63.73,53,49,7.38,scattered clouds
497,Biak,ID,-0.9131,122.8766,77.74,75,100,1.72,overcast clouds
498,Sfantu Gheorghe,RO,45.8667,25.7833,49.93,44,8,9.13,clear sky
499,Alice Springs,AU,-23.7,133.8833,67.55,49,75,6.91,broken clouds
500,Guarapari,BR,-20.6667,-40.4975,89.49,63,2,15.68,clear sky
501,Molina,CL,-35.1167,-71.2833,63.37,81,0,6.91,clear sky
502,Samut Sakhon,TH,13.5833,100.3,84.18,83,14,5.99,few clouds
503,Sorland,NO,67.667,12.6934,39.27,80,100,23.29,overcast clouds
504,Tadine,NC,-21.55,167.8833,70.68,86,21,12.93,few clouds
505,Ulaangom,MN,49.9811,92.0667,35.69,69,90,0.67,overcast clouds
506,Muros,ES,42.7762,-9.0603,65.84,91,75,7.27,broken clouds
507,Amapala,HN,13.2922,-87.6539,83.03,83,27,3.22,scattered clouds
508,Bo Phloi,TH,14.3236,99.5161,74.5,89,22,7.47,light rain
509,Egvekinot,RU,66.3167,-179.1667,6.22,86,81,6.82,broken clouds
510,Shupiyan,IN,33.7167,74.8333,43.02,90,100,2.57,overcast clouds
511,Fenoarivo,MG,-18.933,47.4354,82.47,44,75,12.66,broken clouds
512,Yarovoye,RU,52.9273,78.58,51.39,70,100,9.84,overcast clouds
513,Itoman,JP,26.1247,127.6694,75.22,78,75,6.91,broken clouds
514,Lakes Entrance,AU,-37.8811,147.981,49.15,66,15,13.78,few clouds
515,Pitimbu,BR,-7.4706,-34.8086,86.59,61,98,14.83,overcast clouds
516,Laguna,US,38.421,-121.4238,59.4,93,90,4.0,moderate rain
517,Verkhnevilyuysk,RU,63.4453,120.3167,30.99,95,100,8.1,light snow
518,Kyren,RU,51.6828,102.1408,35.6,66,10,2.55,clear sky
519,Portland,US,45.5234,-122.6762,54.54,92,90,1.99,overcast clouds
520,Semporna,MY,4.4818,118.6112,80.33,82,55,4.09,broken clouds
521,Riberalta,BO,-10.9833,-66.1,94.82,43,51,4.85,broken clouds
522,Atasu,KZ,48.6814,71.6433,47.41,42,2,6.67,clear sky
523,Gushikawa,JP,26.3544,127.8686,74.43,83,75,8.05,broken clouds
524,Yamada,JP,39.4667,141.95,49.53,78,3,5.44,clear sky
525,Prestea,GH,5.4327,-2.1428,83.97,75,94,5.37,moderate rain
526,Upata,VE,8.0086,-62.3989,79.59,75,83,7.0,broken clouds
527,Grand-Santi,GF,4.25,-54.3833,90.07,49,21,5.73,few clouds
528,Atbasar,KZ,51.8,68.3333,49.26,40,89,15.08,overcast clouds
529,Qaqortoq,GL,60.7167,-46.0333,34.3,49,100,1.32,overcast clouds
530,Kasongo-Lunda,CD,-6.4667,16.8167,90.43,45,81,4.68,broken clouds
531,Stromness,GB,58.965,-3.296,57.45,83,1,14.0,clear sky
532,Cayenne,GF,4.9333,-52.3333,86.09,80,75,8.99,mist
533,Riverton,US,40.5219,-111.9391,47.37,90,90,4.0,overcast clouds
534,Shihezi,CN,44.3,86.0333,45.86,38,0,6.4,clear sky
535,Palmer,US,42.1584,-72.3287,50.32,64,20,1.01,few clouds
536,Plymouth,US,41.8334,-70.8328,52.05,57,1,1.01,clear sky
537,Kilindoni,TZ,-7.9139,39.6668,80.91,68,9,10.42,clear sky
538,Statesboro,US,32.4488,-81.7832,67.32,88,1,0.0,clear sky
539,Giddalur,IN,15.35,78.9167,76.5,68,100,4.0,light rain
540,Salinas,US,36.6777,-121.6555,62.82,69,90,18.41,overcast clouds
541,Timbiqui,CO,2.7717,-77.6654,78.85,82,95,2.15,overcast clouds
542,Quilali,NI,13.567,-86.026,76.55,86,15,2.59,few clouds
543,Ahuimanu,US,21.4447,-157.8378,76.75,76,75,9.22,light rain
544,Neder Vindinge,DK,55.0321,11.8836,53.08,66,100,14.45,overcast clouds
545,Antofagasta,CL,-23.65,-70.4,68.22,61,0,8.43,clear sky
546,Alexandria,EG,31.2156,29.9553,73.83,59,0,11.63,clear sky
547,Singaraja,ID,-8.112,115.0882,79.97,82,100,4.85,overcast clouds
548,Luwingu,ZM,-10.2621,29.9271,91.6,18,74,4.25,broken clouds
549,Moose Factory,CA,51.2585,-80.6094,33.78,100,90,3.44,mist
550,Texarkana,US,33.4251,-94.0477,71.82,87,75,3.0,broken clouds
551,Tromso,NO,69.6496,18.957,31.37,86,0,3.44,clear sky
552,Asau,RO,46.4333,26.4,53.4,47,73,3.78,broken clouds
553,Jumla,NP,29.2747,82.1838,46.49,93,2,4.85,clear sky
554,Mayumba,GA,-3.432,10.6554,79.2,81,95,8.01,light rain
555,Kisangani,CD,0.5167,25.2,79.39,80,54,5.26,heavy intensity rain
556,Miramar,US,25.9873,-80.2323,83.01,90,1,0.0,clear sky
557,Dawlatabad,AF,36.4141,64.9053,61.25,26,0,6.67,clear sky
558,Trincomalee,LK,8.5711,81.2335,82.13,76,100,8.81,overcast clouds
559,Atar,MR,20.5169,-13.0499,99.3,12,4,7.76,clear sky
560,Acaponeta,MX,22.4964,-105.3594,74.84,81,99,3.42,overcast clouds
561,Maniitsoq,GL,65.4167,-52.9,25.59,60,13,5.26,few clouds
562,Fukue,JP,32.6881,128.8419,67.05,47,87,6.64,overcast clouds
563,Ladnun,IN,27.65,74.3833,75.27,60,51,7.45,broken clouds
564,Musiri,IN,10.9333,78.45,82.44,77,88,2.3,moderate rain
565,Quatre Cocos,MU,-20.2078,57.7625,76.08,75,36,13.38,scattered clouds
566,Trairi,BR,-3.2778,-39.2689,87.13,55,86,15.43,overcast clouds
567,Mae Sai,TH,20.4335,99.8762,73.44,98,99,1.72,overcast clouds
568,Uglovskoye,RU,51.3557,80.1942,47.41,65,82,9.37,broken clouds
569,Port Hawkesbury,CA,45.6169,-61.3485,56.08,93,90,11.01,mist
570,Pine Bluff,US,34.2284,-92.0032,71.67,83,90,11.01,overcast clouds
571,Cachoeira Do Sul,BR,-30.0392,-52.8939,68.2,49,0,5.95,clear sky
572,Kourou,GF,5.1552,-52.6478,86.11,87,56,8.77,broken clouds
573,Saint-Louis,SN,16.3333,-15.0,99.54,24,18,8.37,few clouds
574,Ulagan,RU,50.6321,87.9563,32.7,76,79,3.22,broken clouds
575,Santa Ana,US,33.7456,-117.8678,62.78,85,75,3.44,broken clouds
576,Nsanje,MW,-16.92,35.262,109.9,11,51,10.54,broken clouds
577,Cururupu,BR,-1.8283,-44.8683,91.8,45,30,8.34,scattered clouds
578,Nadezhda,RU,44.1,44.6,59.2,63,91,4.54,overcast clouds
579,Majitha,IN,31.7583,74.9544,69.57,82,40,0.0,mist
580,Karakol,KG,42.4907,78.3936,33.8,52,0,3.89,clear sky
581,Vega De Alatorre,MX,20.0333,-96.6333,78.42,77,53,1.61,broken clouds
582,Manta,EC,-0.95,-80.7333,74.98,88,90,9.22,overcast clouds
583,Ciudad Guayana,VE,8.3533,-62.6528,77.29,88,97,5.93,heavy intensity rain
584,Blagoyevo,RU,63.3667,47.9167,28.72,88,100,4.72,overcast clouds
585,Aras,ES,42.5617,-2.356,66.76,30,0,1.14,clear sky
586,Riyadh,SA,24.6877,46.7219,95.14,11,0,6.89,clear sky
587,Inuvik,CA,68.3499,-133.7218,25.56,100,90,4.61,fog
588,Constitucion,CL,-35.3333,-72.4167,60.75,56,0,11.12,clear sky
589,Pakxan,LA,18.3778,103.6601,70.88,81,92,2.84,overcast clouds
590,Quesnel,CA,52.9999,-122.5029,43.12,76,100,2.08,overcast clouds
591,Mayo,US,38.8876,-76.5119,58.37,78,90,1.99,overcast clouds
592,Golkoy,TR,40.6875,37.6178,53.01,77,27,4.54,scattered clouds
593,Svecha,RU,58.2785,47.5164,37.9,95,100,6.64,overcast clouds
594,Sapa,PH,5.1544,120.3241,80.44,78,96,1.25,overcast clouds
595,Lima,PE,-12.0432,-77.0282,62.91,83,90,5.75,overcast clouds
596,Tahoua,NE,14.8888,5.2692,101.3,9,98,13.29,overcast clouds
597,Ibaiti,BR,-23.8486,-50.1878,65.71,87,100,8.7,light rain
598,Kalabo,ZM,-14.97,22.6814,88.63,35,70,9.48,light rain
599,Gerash,IR,27.6652,54.1371,82.54,17,0,11.36,clear sky
600,Manggar,ID,-2.8833,108.2667,81.48,73,41,0.96,scattered clouds
601,Itaiba,BR,-8.9475,-37.4228,85.84,47,95,7.29,overcast clouds
602,Bari Sadri,IN,24.4167,74.4667,75.54,69,51,4.9,broken clouds
603,Qasigiannguit,GL,68.8193,-51.1922,21.45,78,94,5.59,overcast clouds
604,Katobu,ID,-4.9408,122.5276,76.39,89,99,4.09,overcast clouds
605,Ratnagiri,IN,16.9833,73.3,78.96,78,43,10.18,scattered clouds
606,Maragogi,BR,-9.0122,-35.2225,82.71,67,89,15.79,overcast clouds
607,Saint-Georges,GD,12.0564,-61.7485,83.3,69,48,16.78,scattered clouds
608,Derzhavinsk,KZ,51.1,66.3167,50.07,37,18,16.51,few clouds
609,Ierapetra,GR,35.01,25.7353,76.14,55,7,8.01,clear sky
610,Erzin,TR,36.9559,36.2,79.32,57,0,6.98,clear sky
611,Kualakapuas,ID,-3.0091,114.3876,80.76,88,86,3.22,overcast clouds
612,Baykit,RU,61.67,96.37,38.64,97,100,7.7,light rain
613,San Cristobal,VE,7.7669,-72.225,73.58,57,88,5.1,overcast clouds
614,Hami,CN,42.8,93.45,50.7,40,100,3.69,overcast clouds
615,Mitha Tiwana,PK,32.2486,72.1108,70.14,53,13,10.56,few clouds
616,Sao Joao De Pirabas,BR,-0.7747,-47.1772,87.55,60,69,9.44,broken clouds
617,Sao Felix Do Xingu,BR,-6.6447,-51.995,90.72,48,14,4.38,few clouds
618,Skovorodino,RU,53.9833,123.9167,32.07,88,8,1.7,clear sky
619,Tres Arroyos,AR,-38.3739,-60.2798,65.19,26,0,10.29,clear sky
620,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,63.95,42,0,7.65,clear sky
621,Karkal,IN,13.2,74.9833,80.42,94,93,2.26,moderate rain
622,North Bend,US,43.4065,-124.2243,58.91,97,90,21.85,overcast clouds
623,Cotonou,BJ,6.3654,2.4183,84.04,67,90,6.55,overcast clouds
624,Seydi,TM,39.4816,62.9137,56.93,23,7,3.18,clear sky
625,Apac,UG,1.9756,32.5386,86.36,47,48,4.21,scattered clouds
626,Reconquista,AR,-29.15,-59.65,73.69,38,0,3.83,clear sky
627,Nanakuli,US,21.3906,-158.1547,76.98,73,1,8.05,clear sky
628,Paraiso,CR,9.8383,-83.8656,74.88,65,39,2.13,scattered clouds
629,San Luis,AR,-33.295,-66.3356,72.03,18,0,9.71,clear sky
630,Khuzhir,RU,53.1939,107.3397,41.43,73,77,6.11,broken clouds
631,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,77.29,34,0,3.91,clear sky
632,Premia De Mar,ES,41.4921,2.3652,75.38,61,0,1.01,clear sky
633,Bjornevatn,NO,69.6672,29.9847,29.82,80,40,8.05,light snow
634,Muravlenko,RU,63.7898,74.523,26.26,82,12,20.24,few clouds
635,Mpika,ZM,-11.8343,31.4529,91.81,16,19,12.46,few clouds
636,Weyburn,CA,49.6668,-103.8511,32.18,98,100,11.65,light snow
637,Port Talbot,GB,51.5924,-3.7802,61.48,84,41,1.01,scattered clouds
638,Oskemen,KZ,49.9565,82.6119,44.56,61,90,8.95,overcast clouds
639,Vedasandur,IN,10.5333,77.95,79.48,77,99,2.04,moderate rain
640,El Burrion,MX,25.5333,-108.4,72.05,93,0,1.99,clear sky
641,Road Town,VG,18.4167,-64.6167,84.29,79,40,11.5,scattered clouds
642,Masvingo,ZW,-20.0637,30.8277,80.01,46,97,11.43,overcast clouds
643,Mount Barker,AU,-35.0667,138.8667,51.21,88,0,4.59,clear sky
644,Tahe,CN,52.3333,124.7333,35.2,81,64,2.93,broken clouds
645,Tupelo,US,34.2576,-88.7034,64.69,79,1,4.0,clear sky
646,Dosso,NE,13.049,3.1937,96.37,28,92,8.25,overcast clouds
647,Mezen,RU,65.8522,44.24,27.55,86,11,8.63,few clouds
648,Forbes,AU,-33.3833,148.0167,52.92,63,0,4.59,clear sky
649,Yar-Sale,RU,66.8333,70.8333,26.76,75,82,23.29,broken clouds
650,Bud,US,39.447,-86.1758,55.81,98,100,8.03,heavy intensity rain
651,Tsiroanomandidy,MG,-18.7667,46.0333,92.53,18,23,9.53,few clouds
652,Sayyan,YE,15.1718,44.3244,67.86,16,1,11.23,clear sky
653,Pacific Grove,US,36.6177,-121.9166,62.42,88,100,7.0,overcast clouds
654,Pasni,PK,25.2631,63.471,79.61,70,0,17.38,clear sky
655,Houlton,US,46.1262,-67.8403,43.21,68,40,13.8,scattered clouds
656,Listvyanka,RU,51.8535,104.8693,33.3,75,13,0.69,few clouds
657,Archidona,ES,37.0965,-4.3887,72.39,42,6,6.89,clear sky
658,Iquitos,PE,-3.7481,-73.2472,86.04,74,40,4.61,scattered clouds
659,Saint-Denis,FR,48.9167,2.3333,60.28,61,0,8.05,clear sky
660,Benalla,AU,-36.55,145.9833,45.99,83,0,8.1,clear sky
661,Anadyr,RU,64.75,177.4833,-10.82,98,63,8.5,broken clouds
662,Avera,US,33.194,-82.5271,66.9,59,100,6.24,overcast clouds
663,Dali,CN,25.7,100.1833,56.55,93,14,5.12,few clouds
664,Traverse City,US,44.7631,-85.6206,48.34,90,20,5.75,few clouds
665,Pontianak,ID,-0.0333,109.3333,80.58,88,20,0.0,few clouds
666,Sagua De Tanamo,CU,20.5819,-75.2414,83.75,65,78,2.46,broken clouds
667,Kushima,JP,31.4583,131.2333,63.07,79,92,7.34,overcast clouds
668,Trzcianka,PL,53.0406,16.4563,50.13,62,61,8.14,broken clouds
669,Hualmay,PE,-11.0964,-77.6139,64.9,76,57,7.09,broken clouds
670,Yumen,CN,40.2833,97.2,46.83,35,100,14.34,overcast clouds
671,Lagos,NG,6.5833,3.75,87.33,60,73,6.8,broken clouds
672,Havre-Saint-Pierre,CA,50.2334,-63.5986,46.94,90,100,8.37,overcast clouds
673,Governador Valadares,BR,-18.8511,-41.9494,83.03,61,95,3.94,overcast clouds
674,Thames,NZ,-37.1333,175.5333,61.38,98,100,3.58,overcast clouds
675,Hobyo,SO,5.3505,48.5268,80.94,72,28,13.29,scattered clouds
676,Hokitika,NZ,-42.7167,170.9667,56.1,94,100,4.76,overcast clouds
677,Chistogorskiy,RU,53.9835,87.3843,43.95,70,100,13.56,overcast clouds
678,Atmakur,IN,15.8833,78.5833,75.42,78,92,3.76,overcast clouds
679,Havoysund,NO,70.9963,24.6622,27.48,73,100,6.4,snow
680,Virginia Beach,US,36.8529,-75.978,68.02,84,28,3.0,scattered clouds
681,Raton,US,36.9034,-104.4391,52.41,41,1,6.91,clear sky
682,Orcopampa,PE,-15.2661,-72.3417,55.62,20,0,1.81,clear sky
683,Burns Lake,CA,54.2331,-125.7533,31.12,95,76,3.09,broken clouds
